hhid,province,area_rice_harvested,area_rice_planted,qty_rice_harvested,qty_rice_own_use,qty_rice_sale,qty_rice_gift,qty_rice_pay,qty_rice_feed,qty_rice_seed,qty_rice_lost,qty_rice_processed
HID130572,Preah Sihanouk,0,0,0,,,,,,,,
HID130589,Takeo,2.339999914169312,2.339999914169312,22000,1500,20000,0,0,500,0,0,0
HID130781,Kampong Cham,.8899999856948853,.8899999856948853,0,0,0,0,0,0,0,0,0
HID130829,Kampong Chhnang,0,0,0,,,,,,,,
HID130830,Pursat,1.100000023841858,1.100000023841858,0,0,0,0,0,0,0,0,0
HID130872,Tboung Khmum,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID130882,Banteay Meanchey,0,0,0,,,,,,,,
HID130916,Kampong Speu,.4300000071525574,.4300000071525574,0,0,0,0,0,0,0,0,0
HID130924,Kampot,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID131015,Takeo,1.060000002384186,1.060000002384186,2450,1728,0,0,0,500,220,2,0
HID131099,Pailin,0,0,0,,,,,,,,
HID131272,Kampong Speu,.1800000071525574,.1800000071525574,0,0,0,0,0,0,0,0,0
HID131428,Pursat,0,0,0,,,,,,,,
HID131534,Prey Veng,1.25,1.25,1800,1000,800,0,0,0,0,0,0
HID131596,Pursat,1.5,1.5,0,0,0,0,0,0,0,0,0
HID131605,Battambang,1,3,2000,1000,1000,0,0,0,0,0,0
HID131638,Kampong Chhnang,0,0,0,,,,,,,,
HID131678,Kampot,1.220000028610229,1.220000028610229,2500,2000,500,0,0,0,0,0,0
HID131833,Kampong Thom,0,0,0,,,,,,,,
HID131851,Ratanak Kiri,0,0,0,,,,,,,,
HID131853,Pailin,1,1,2500,500,2000,0,0,0,0,0,0
HID131917,Banteay Meanchey,0,0,0,,,,,,,,
HID131951,Prey Veng,.6000000238418579,.6000000238418579,0,0,0,0,0,0,0,0,0
HID132011,Prey Veng,.699999988079071,.699999988079071,1500,1000,500,0,0,0,0,0,0
HID132131,Banteay Meanchey,.1999000012874603,.1999000012874603,0,0,0,0,0,0,0,0,0
HID132171,Kampong Cham,.449999988079071,.449999988079071,800,750,0,0,0,0,50,0,0
HID132217,Kampong Thom,1.5,1.5,0,0,0,0,0,0,0,0,0
HID132475,Ratanak Kiri,1,1,0,0,0,0,0,0,0,0,0
HID132606,Prey Veng,.4000000059604645,.4000000059604645,4100,2100,2000,0,0,0,0,0,0
HID132619,Takeo,2.299999952316284,2.299999952316284,6000,2000,4000,0,0,0,0,0,0
HID133327,Mondul Kiri,4,4,6000,3000,1940,0,0,60,1000,0,0
HID133352,Kampong Cham,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID133380,Kampot,1.129999995231628,1.129999995231628,4450,0,3000,0,0,0,0,0,1450
HID133773,Pursat,1,1,3500,1500,2000,0,0,0,0,0,0
HID133778,Kampong Thom,1.649999976158142,1.649999976158142,4000,3000,1000,0,0,0,0,0,0
HID133877,Koh Kong,.5,.5,0,0,0,0,0,0,0,0,0
HID133951,Preah Vihear,1,1,0,0,0,0,0,0,0,0,0
HID134333,Takeo,.7200000286102295,.7200000286102295,3600,1000,2190,0,0,110,300,0,0
HID134379,Stung Treng,0,0,0,,,,,,,,
HID134380,Battambang,6.980000019073486,6.980000019073486,20000,2000,16000,0,0,0,2000,0,0
HID134524,Takeo,1.200000047683716,1.200000047683716,2250,775,750,0,0,200,525,0,0
HID134529,Banteay Meanchey,0,0,0,,,,,,,,
HID134559,Kampong Thom,.5,.5,0,0,0,0,0,0,0,0,0
HID134618,Tboung Khmum,.0900000035762787,.0900000035762787,0,0,0,0,0,0,0,0,0
HID134729,Stung Treng,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID134746,Kampong Speu,.7099999785423279,.7099999785423279,0,0,0,0,0,0,0,0,0
HID134793,Otdar Meanchey,2,2,4000,3000,1000,0,0,0,0,0,0
HID134855,Prey Veng,4,4,10000,2000,7400,0,0,0,600,0,0
HID134879,Battambang,0,0,0,,,,,,,,
HID134881,Siem Reap,2,2,2000,1000,1000,0,0,0,0,0,0
HID135113,Battambang,0,0,0,0,0,0,0,0,0,0,0
HID135272,Tboung Khmum,0,0,0,,,,,,,,
HID135347,Prey Veng,1.970000028610229,1.970000028610229,5500,1500,4000,0,0,0,0,0,0
HID135375,Prey Veng,3.5,3.5,13300,5000,8300,0,0,0,0,0,0
HID135385,Takeo,.8999999761581421,.8999999761581421,3000,2500,0,0,0,400,100,0,0
HID135391,Kandal,0,0,0,,,,,,,,
HID135500,Tboung Khmum,2,2,6500,3250,3250,0,0,0,0,0,0
HID135824,Kampong Thom,.119999997317791,.119999997317791,0,0,0,0,0,0,0,0,0
HID135845,Kratie,.5,.5,0,0,0,0,0,0,0,0,0
HID135899,Stung Treng,2,2,3000,1500,1500,0,0,0,0,0,0
HID136070,Kampot,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID136154,Prey Veng,1.300000011920929,1.300000011920929,12500,1500,11000,0,0,0,0,0,0
HID136188,Siem Reap,1,1,2000,1000,1000,0,0,0,0,0,0
HID136324,Kampong Chhnang,0,0,0,,,,,,,,
HID136423,Otdar Meanchey,4,4,0,0,0,0,0,0,0,0,0
HID136544,Kratie,1,1,0,0,0,0,0,0,0,0,0
HID136546,Prey Veng,0,0,0,,,,,,,,
HID136853,Kep,.6000000238418579,.6000000238418579,1790,870,870,0,0,0,50,0,0
HID136917,Otdar Meanchey,0,0,0,,,,,,,,
HID136996,Kampong Cham,2.799999952316284,2.799999952316284,8400,2520,5040,0,0,0,840,0,0
HID137021,Mondul Kiri,1,1,0,0,0,0,0,0,0,0,0
HID137022,Kampot,.5,.5,1750,1000,750,0,0,0,0,0,0
HID137028,Kandal,3.140000104904175,3.140000104904175,16500,500,16000,0,0,0,0,0,0
HID137041,Tboung Khmum,.5,.5,0,0,0,0,0,0,0,0,0
HID137062,Kandal,6,6,30000,5000,25000,0,0,0,0,0,0
HID137117,Prey Veng,1.700000047683716,1.850000023841858,5800,2000,3800,0,0,0,0,0,0
HID137192,Phnom Penh,0,0,0,,,,,,,,
HID137198,Takeo,5,5,65000,5000,60000,0,0,0,0,0,0
HID137244,Battambang,0,0,0,,,,,,,,
HID137252,Kampong Thom,0,0,0,,,,,,,,
HID137337,Kampong Cham,0,0,0,,,,,,,,
HID137453,Siem Reap,3,3,4000,1500,2500,0,0,0,0,0,0
HID137475,Stung Treng,0,0,0,,,,,,,,
HID137717,Tboung Khmum,2,2,6000,3000,3000,0,0,0,0,0,0
HID137961,Kampong Speu,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID138162,Svay Rieng,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID138193,Preah Sihanouk,0,0,0,,,,,,,,
HID138279,Ratanak Kiri,0,0,0,,,,,,,,
HID138308,Takeo,1,1,3600,3400,0,0,0,0,200,0,0
HID138347,Banteay Meanchey,3,3,16000,8000,8000,0,0,0,0,0,0
HID138475,Svay Rieng,1,1,2500,2000,0,500,0,0,0,0,0
HID138554,Kampot,.5,.5,1500,1000,500,0,0,0,0,0,0
HID138766,Svay Rieng,2,2,18000,0,18000,0,0,0,0,0,0
HID138816,Battambang,0,0,0,,,,,,,,
HID139251,Battambang,0,0,0,,,,,,,,
HID139274,Battambang,1.299999952316284,1.299999952316284,8000,2000,4300,0,400,0,1300,0,0
HID139387,Takeo,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID139410,Prey Veng,0,0,0,,,,,,,,
HID139436,Preah Vihear,2,2,0,0,0,0,0,0,0,0,0
HID139510,Kampong Thom,1,1,0,0,0,0,0,0,0,0,0
HID139845,Takeo,0,0,0,,,,,,,,
HID139946,Kampot,1,1,1200,150,1050,0,0,0,0,0,0
HID140075,Kampong Thom,3.5,3.5,27000,1000,24000,0,0,0,2000,0,0
HID140081,Kratie,0,0,0,,,,,,,,
HID140102,Kampong Speu,.6000000238418579,.6000000238418579,0,0,0,0,0,0,0,0,0
HID140105,Preah Sihanouk,0,0,0,,,,,,,,
HID140164,Siem Reap,1.5,1.5,6000,2000,4000,0,0,0,0,0,0
HID140453,Pursat,0,0,0,,,,,,,,
HID140587,Takeo,.4600000083446503,.4600000083446503,0,0,0,0,0,0,0,0,0
HID140638,Prey Veng,.9700000286102295,.9700000286102295,4500,2000,2500,0,0,0,0,0,0
HID140709,Kandal,.5,.5,1680,1080,600,0,0,0,0,0,0
HID140724,Pursat,1.200000047683716,1.200000047683716,2000,240,1760,0,0,0,0,0,0
HID140839,Svay Rieng,.8999999761581421,.8999999761581421,0,0,0,0,0,0,0,0,0
HID140864,Prey Veng,.3300000131130219,.3300000131130219,0,0,0,0,0,0,0,0,0
HID140971,Pursat,1.5,1.5,10750,2000,8090,0,0,180,450,30,0
HID141061,Kampot,0,0,0,,,,,,,,
HID141140,Ratanak Kiri,.6000000238418579,.6000000238418579,0,0,0,0,0,0,0,0,0
HID141187,Siem Reap,1.299999952316284,1.299999952316284,0,0,0,0,0,0,0,0,0
HID141272,Kratie,1,1,0,0,0,0,0,0,0,0,0
HID141277,Kampong Cham,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID141619,Battambang,0,0,0,,,,,,,,
HID141668,Banteay Meanchey,0,0,0,,,,,,,,
HID141670,Kampot,0,0,0,,,,,,,,
HID141777,Prey Veng,0,0,0,,,,,,,,
HID141885,Kampong Chhnang,.8199999928474426,.8199999928474426,0,0,0,0,0,0,0,0,0
HID141937,Kampot,.6000000238418579,.699999988079071,0,0,0,0,0,0,0,0,0
HID141943,Battambang,2,2,3900,500,3000,0,0,0,400,0,0
HID141953,Banteay Meanchey,0,0,0,,,,,,,,
HID142005,Kampong Speu,.3700000047683716,.3700000047683716,0,0,0,0,0,0,0,0,0
HID142041,Kampong Thom,0,0,0,,,,,,,,
HID142058,Siem Reap,5.289999961853027,6.989999771118164,6000,2000,4000,0,0,0,0,0,0
HID142123,Pursat,0,0,0,,,,,,,,
HID142243,Preah Vihear,1,1,1000,500,500,0,0,0,0,0,0
HID142446,Kampot,2,2,0,0,0,0,0,0,0,0,0
HID142502,Phnom Penh,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID142607,Kampot,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID142612,Svay Rieng,1,1,0,0,0,0,0,0,0,0,0
HID142764,Preah Sihanouk,0,0,0,,,,,,,,
HID142821,Kratie,0,0,0,,,,,,,,
HID142832,Kandal,.5,.5,0,0,0,0,0,0,0,0,0
HID142909,Koh Kong,0,0,0,,,,,,,,
HID142935,Kampot,1,1,0,0,0,0,0,0,0,0,0
HID142942,Koh Kong,1,1,200,150,0,0,0,5,45,0,0
HID143111,Tboung Khmum,.125,.125,0,0,0,0,0,0,0,0,0
HID143204,Siem Reap,0,0,0,,,,,,,,
HID143407,Siem Reap,1.5,1.5,2500,1000,1500,0,0,0,0,0,0
HID143441,Kampong Speu,.3089999854564667,.3089999854564667,0,0,0,0,0,0,0,0,0
HID143454,Otdar Meanchey,1,1,0,0,0,0,0,0,0,0,0
HID143530,Ratanak Kiri,2,2,0,0,0,0,0,0,0,0,0
HID143727,Kampong Cham,0,0,0,,,,,,,,
HID143806,Pursat,2.200000047683716,2.200000047683716,6500,2000,4500,0,0,0,0,0,0
HID143903,Takeo,.949999988079071,.949999988079071,0,0,0,0,0,0,0,0,0
HID143967,Kampong Chhnang,0,0,0,,,,,,,,
HID144084,Siem Reap,1,1,0,0,0,0,0,0,0,0,0
HID144178,Preah Vihear,4,4,8250,3000,5250,0,0,0,0,0,0
HID144204,Siem Reap,.25,.25,0,0,0,0,0,0,0,0,0
HID144231,Stung Treng,3,3,0,0,0,0,0,0,0,0,0
HID144311,Kampong Speu,2,2,5200,1200,4000,0,0,0,0,0,0
HID144312,Pailin,1.799999952316284,1.799999952316284,6000,1200,4800,0,0,0,0,0,0
HID144337,Kandal,.5199999809265137,.5199999809265137,0,0,0,0,0,0,0,0,0
HID144395,Takeo,.300000011920929,.300000011920929,500,450,0,0,0,20,30,0,0
HID144429,Prey Veng,1,1,5000,2000,3000,0,0,0,0,0,0
HID144449,Mondul Kiri,0,0,0,,,,,,,,
HID144470,Pursat,2,2,3000,1000,2000,0,0,0,0,0,0
HID144483,Pursat,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID144548,Kampong Chhnang,1.5,1.5,2020,1500,520,0,0,0,0,0,0
HID144559,Battambang,0,0,0,,,,,,,,
HID144718,Banteay Meanchey,3,3,3000,2000,1000,0,0,0,0,0,0
HID144806,Kampong Cham,0,0,0,,,,,,,,
HID144889,Battambang,0,0,0,,,,,,,,
HID144929,Battambang,0,0,0,,,,,,,,
HID144997,Kratie,0,0,0,,,,,,,,
HID145179,Kampong Thom,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID145288,Banteay Meanchey,.5,.5,0,0,0,0,0,0,0,0,0
HID145290,Kampong Chhnang,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID145537,Kampong Thom,2,2,0,0,0,0,0,0,0,0,0
HID145566,Kratie,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID145627,Prey Veng,1.200000047683716,1.200000047683716,2000,900,0,800,0,50,250,0,0
HID145674,Svay Rieng,.449999988079071,.449999988079071,0,0,0,0,0,0,0,0,0
HID145749,Stung Treng,0,0,0,,,,,,,,
HID145758,Prey Veng,.4000000059604645,.4000000059604645,1000,300,700,0,0,0,0,0,0
HID145877,Kratie,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID145880,Tboung Khmum,.3100000023841858,.3100000023841858,900,550,350,0,0,0,0,0,0
HID146050,Kampong Speu,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID146098,Phnom Penh,0,0,0,,,,,,,,
HID146099,Takeo,.3600000143051147,.3600000143051147,4080,1200,2800,0,0,80,0,0,0
HID146205,Kandal,0,0,0,,,,,,,,
HID146275,Kampong Cham,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID146905,Kampong Thom,0,0,0,,,,,,,,
HID146958,Kratie,1,1,0,0,0,0,0,0,0,0,0
HID147019,Kampong Speu,.5,.5,0,0,0,0,0,0,0,0,0
HID147032,Banteay Meanchey,1.5,2,5000,2000,3000,0,0,0,0,0,0
HID147084,Kampong Thom,.2000000029802322,1,0,0,0,0,0,0,0,0,0
HID147223,Preah Vihear,0,0,0,,,,,,,,
HID147304,Kandal,.5,.5,0,0,0,0,0,0,0,0,0
HID147335,Kampong Speu,0,0,0,,,,,,,,
HID147340,Takeo,0,0,0,,,,,,,,
HID147547,Kampong Chhnang,4,4,44000,1000,43000,0,0,0,0,0,0
HID147548,Phnom Penh,0,0,0,,,,,,,,
HID147602,Kep,0,0,0,,,,,,,,
HID147678,Takeo,4,4,20000,0,17850,0,0,150,2000,0,0
HID147817,Prey Veng,0,0,0,,,,,,,,
HID147880,Takeo,.9700000286102295,.9700000286102295,2000,1000,1000,0,0,0,0,0,0
HID147894,Svay Rieng,.5,.5,0,0,0,0,0,0,0,0,0
HID147969,Kratie,4,4,0,0,0,0,0,0,0,0,0
HID147989,Siem Reap,0,0,0,,,,,,,,
HID147993,Svay Rieng,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID148025,Kampong Cham,0,0,0,,,,,,,,
HID148052,Kampot,0,0,0,,,,,,,,
HID148107,Kampong Speu,.3799999952316284,.3799999952316284,0,0,0,0,0,0,0,0,0
HID148130,Banteay Meanchey,0,0,0,,,,,,,,
HID148135,Phnom Penh,0,0,0,,,,,,,,
HID148411,Takeo,.1700000017881393,.1700000017881393,400,300,0,0,0,70,30,0,0
HID148591,Mondul Kiri,0,0,0,,,,,,,,
HID148677,Mondul Kiri,1,1,0,0,0,0,0,0,0,0,0
HID148716,Takeo,.0799999982118607,.0799999982118607,440,275,0,0,0,165,0,0,0
HID148735,Kampong Chhnang,0,0,0,,,,,,,,
HID148940,Kandal,0,0,0,,,,,,,,
HID149070,Kampong Speu,.25,.25,0,0,0,0,0,0,0,0,0
HID149080,Svay Rieng,2.200000047683716,2.200000047683716,4500,500,4000,0,0,0,0,0,0
HID149186,Mondul Kiri,0,0,0,,,,,,,,
HID149238,,0,0,0,,,,,,,,
HID149313,Kampong Thom,3.5,3.5,8000,6000,0,0,0,0,0,0,2000
HID149369,Siem Reap,0,0,0,,,,,,,,
HID149375,Prey Veng,1,1,3000,1500,1404,0,0,0,96,0,0
HID149413,Kampot,.5,.5,0,0,0,0,0,0,0,0,0
HID149498,Koh Kong,3,3,0,0,0,0,0,0,0,0,0
HID149517,Kampong Cham,0,0,0,,,,,,,,
HID149543,Kampot,0,0,0,,,,,,,,
HID149788,Mondul Kiri,2,2,3000,1000,2000,0,0,0,0,0,0
HID149792,Kampong Thom,0,0,0,,,,,,,,
HID149842,Kampot,1.009999990463257,1.009999990463257,3000,3000,0,0,0,0,0,0,0
HID150024,Kampong Chhnang,2,2,3000,1000,2000,0,0,0,0,0,0
HID150113,Prey Veng,2.200000047683716,2.200000047683716,5500,2500,3000,0,0,0,0,0,0
HID150215,Kampot,1.129999995231628,1.129999995231628,3000,1000,2000,0,0,0,0,0,0
HID150555,Preah Vihear,3,3,0,0,0,0,0,0,0,0,0
HID150560,Battambang,0,0,0,,,,,,,,
HID150579,Kandal,.2700000107288361,.2700000107288361,2880,1440,1440,0,0,0,0,0,0
HID150594,Svay Rieng,.5,.5,0,0,0,0,0,0,0,0,0
HID150790,Kratie,0,0,0,,,,,,,,
HID151035,Ratanak Kiri,0,0,0,,,,,,,,
HID151051,Preah Vihear,0,0,0,,,,,,,,
HID151202,Kampot,.550000011920929,.550000011920929,0,0,0,0,0,0,0,0,0
HID151257,Ratanak Kiri,1,1,0,0,0,0,0,0,0,0,0
HID151315,Ratanak Kiri,1,1,0,0,0,0,0,0,0,0,0
HID151389,,0,0,0,,,,,,,,
HID151515,Kampong Thom,0,0,0,,,,,,,,
HID151590,Mondul Kiri,0,0,0,,,,,,,,
HID151632,Kampong Thom,1,1,0,0,0,0,0,0,0,0,0
HID151670,Phnom Penh,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID151688,Svay Rieng,1.980000019073486,1.980000019073486,6600,4200,2400,0,0,0,0,0,0
HID151770,Kampot,1,1,0,0,0,0,0,0,0,0,0
HID151785,Banteay Meanchey,0,0,0,,,,,,,,
HID151841,Kampong Cham,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID151910,Kampong Cham,1.600000023841858,1.600000023841858,8000,1700,6300,0,0,0,0,0,0
HID151956,Kampong Cham,2,2,7000,2200,4800,0,0,0,0,0,0
HID151988,Prey Veng,1.399999976158142,1.399999976158142,16400,4500,11900,0,0,0,0,0,0
HID152011,Banteay Meanchey,0,0,0,,,,,,,,
HID152063,Battambang,3.440000057220459,3.440000057220459,9000,200,8600,0,0,0,200,0,0
HID152188,Battambang,0,0,0,,,,,,,,
HID152332,Kandal,0,0,0,,,,,,,,
HID152376,Svay Rieng,0,0,0,,,,,,,,
HID152538,Stung Treng,0,0,0,,,,,,,,
HID152629,Tboung Khmum,0,0,0,,,,,,,,
HID152639,Kandal,.699999988079071,.699999988079071,4800,1500,3300,0,0,0,0,0,0
HID152702,Ratanak Kiri,.5,.5,0,0,0,0,0,0,0,0,0
HID152749,Svay Rieng,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID152824,Prey Veng,2.5,2.5,14500,3500,11000,0,0,0,0,0,0
HID152856,Kandal,0,0,0,,,,,,,,
HID152977,Svay Rieng,.3499999940395355,.3499999940395355,0,0,0,0,0,0,0,0,0
HID153032,Kep,.3012000024318695,.3012000024318695,1000,600,400,0,0,0,0,0,0
HID153045,Kandal,1,1,0,0,0,0,0,0,0,0,0
HID153079,Kandal,0,0,0,,,,,,,,
HID153215,Battambang,0,0,0,,,,,,,,
HID153225,Kampong Thom,3.099999904632568,3.099999904632568,15000,6000,9000,0,0,0,0,0,0
HID153229,Kampong Chhnang,1.500000029802322,1.500000029802322,6200,1200,5000,0,0,0,0,0,0
HID153447,Siem Reap,2,2,3900,650,2925,0,0,0,325,0,0
HID153489,Siem Reap,1.200000047683716,1.200000047683716,960,400,0,0,0,0,240,0,320
HID153540,Kampong Thom,.5,.5,0,0,0,0,0,0,0,0,0
HID153553,Prey Veng,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID153642,Svay Rieng,.550000011920929,.550000011920929,5500,2500,3000,0,0,0,0,0,0
HID153651,Otdar Meanchey,2,2,0,0,0,0,0,0,0,0,0
HID153780,Kandal,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID153936,Takeo,.1124999970197678,.1124999970197678,0,0,0,0,0,0,0,0,0
HID153948,Phnom Penh,0,0,0,,,,,,,,
HID153971,Siem Reap,0,0,0,,,,,,,,
HID154262,Kratie,.5,.5,0,0,0,0,0,0,0,0,0
HID154330,Kampong Chhnang,.5,.5,0,0,0,0,0,0,0,0,0
HID154343,Kampot,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID154354,Prey Veng,.699999988079071,.699999988079071,5000,1000,4000,0,0,0,0,0,0
HID154493,Kampong Cham,.5,.5,2400,720,1680,0,0,0,0,0,0
HID154650,Svay Rieng,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID154701,Prey Veng,0,0,0,,,,,,,,
HID154724,Kratie,.5799999833106995,.5799999833106995,0,0,0,0,0,0,0,0,0
HID154783,Stung Treng,1.910000026226044,1.910000026226044,0,0,0,0,0,0,0,0,0
HID154888,Svay Rieng,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID154904,Pursat,0,0,0,,,,,,,,
HID155008,Banteay Meanchey,1,1,2000,1000,1000,0,0,0,0,0,0
HID155174,Preah Sihanouk,0,0,0,,,,,,,,
HID155319,Kampong Thom,0,0,0,,,,,,,,
HID155372,Kandal,0,0,0,,,,,,,,
HID155446,Kampong Chhnang,.4199999868869781,.4199999868869781,4000,1000,3000,0,0,0,0,0,0
HID155602,Preah Vihear,1,1,0,0,0,0,0,0,0,0,0
HID155648,Prey Veng,1.450000047683716,1.450000047683716,2100,700,600,0,0,20,400,5,375
HID155651,Preah Vihear,2.5,3,4500,1500,3000,0,0,0,0,0,0
HID155656,Svay Rieng,.5,.5,0,0,0,0,0,0,0,0,0
HID155878,Battambang,1,2,2000,1000,1000,0,0,0,0,0,0
HID156169,Pursat,4.5,4.5,46500,3000,43500,0,0,0,0,0,0
HID156280,Pailin,0,0,0,,,,,,,,
HID156443,Takeo,.0599999986588955,.0599999986588955,0,0,0,0,0,0,0,0,0
HID156528,Pursat,0,0,0,,,,,,,,
HID156633,Kampong Chhnang,.5,.5,1500,500,1000,0,0,0,0,0,0
HID156658,Prey Veng,1.5,1.5,14000,1000,13000,0,0,0,0,0,0
HID156663,Stung Treng,3,3,0,0,0,0,0,0,0,0,0
HID156709,Banteay Meanchey,4.980000019073486,4.980000019073486,8100,2100,6000,0,0,0,0,0,0
HID156924,Prey Veng,.2300000041723251,.2300000041723251,0,0,0,0,0,0,0,0,0
HID157013,Kampong Speu,.5,.5,0,0,0,0,0,0,0,0,0
HID157074,Takeo,.2800000011920929,.2800000011920929,2280,900,1380,0,0,0,0,0,0
HID157079,Takeo,.6000000238418579,.6000000238418579,1000,0,800,0,0,80,120,0,0
HID157122,Kep,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID157261,Prey Veng,.5,.5,3500,1300,2200,0,0,0,0,0,0
HID157319,Kandal,.2300000041723251,.2300000041723251,0,0,0,0,0,0,0,0,0
HID157356,Kampot,.5,.5,2000,1000,1000,0,0,0,0,0,0
HID157586,Battambang,0,0,0,,,,,,,,
HID157647,Svay Rieng,0,0,0,,,,,,,,
HID157648,Svay Rieng,1,1,0,0,0,0,0,0,0,0,0
HID157666,Kratie,1,1,0,0,0,0,0,0,0,0,0
HID157750,Prey Veng,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID157873,Kampot,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID157932,Koh Kong,0,0,0,,,,,,,,
HID157938,Prey Veng,1,1,0,0,0,0,0,0,0,0,0
HID158051,Tboung Khmum,0,0,0,,,,,,,,
HID158186,Preah Vihear,0,0,0,,,,,,,,
HID158213,Kampot,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID158266,Kampot,0,0,0,,,,,,,,
HID158267,Kampong Speu,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID158305,Kampong Cham,1.100000023841858,1.100000023841858,0,0,0,0,0,0,0,0,0
HID158314,Svay Rieng,.25,.25,0,0,0,0,0,0,0,0,0
HID158330,Preah Sihanouk,0,0,0,,,,,,,,
HID158425,Battambang,0,0,0,0,0,0,0,0,0,0,0
HID158497,Kampong Chhnang,2.099999904632568,2.099999904632568,4000,2000,2000,0,0,0,0,0,0
HID158558,Svay Rieng,1.5,1.5,2500,1500,1000,0,0,0,0,0,0
HID158647,Kampong Speu,.0299999993294477,.0299999993294477,0,0,0,0,0,0,0,0,0
HID158689,Prey Veng,1.5,1.5,4000,300,3000,0,0,50,500,0,150
HID158727,Kandal,0,0,0,,,,,,,,
HID158730,Kampong Speu,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID158846,Banteay Meanchey,0,0,0,,,,,,,,
HID158860,Kandal,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID158899,Kampong Chhnang,.2700000107288361,.2700000107288361,0,0,0,0,0,0,0,0,0
HID158905,Banteay Meanchey,2,2,0,0,0,0,0,0,0,0,0
HID158968,Preah Sihanouk,0,0,0,,,,,,,,
HID159028,Battambang,3,3,12000,6000,6000,0,0,0,0,0,0
HID159040,Phnom Penh,0,0,0,,,,,,,,
HID159116,Takeo,2,2,4000,0,4000,0,0,0,0,0,0
HID159168,Takeo,2,2,4000,1400,1450,0,0,150,1000,0,0
HID159320,Kampong Cham,0,0,0,,,,,,,,
HID159486,Kampong Chhnang,1.299999952316284,1.299999952316284,0,0,0,0,0,0,0,0,0
HID159648,Takeo,0,0,0,,,,,,,,
HID159663,Tboung Khmum,4,4,12480,6000,6480,0,0,0,0,0,0
HID159780,Prey Veng,1.100000023841858,1.100000023841858,2500,1000,1500,0,0,0,0,0,0
HID159923,Battambang,0,0,0,,,,,,,,
HID159932,Kampot,1.070000052452087,1.070000052452087,0,0,0,0,0,0,0,0,0
HID159948,Koh Kong,0,0,0,,,,,,,,
HID160218,Takeo,10,10,30710,3000,27710,0,0,0,0,0,0
HID160237,Kampong Cham,0,0,0,,,,,,,,
HID160390,Takeo,3,3,28000,8000,20000,0,0,0,0,0,0
HID160533,Kampong Cham,1.769999980926514,1.769999980926514,3500,1000,1300,0,0,200,600,0,400
HID160535,Svay Rieng,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID160581,Prey Veng,0,0,0,,,,,,,,
HID160596,Kandal,0,0,0,,,,,,,,
HID160675,Kratie,0,0,0,,,,,,,,
HID160676,Prey Veng,.4300000071525574,.4300000071525574,1610,1260,350,0,0,0,0,0,0
HID160777,Tboung Khmum,1.5,1.5,4500,1500,3000,0,0,0,0,0,0
HID160994,Kampong Speu,0,0,0,,,,,,,,
HID161391,Svay Rieng,1.100000023841858,1.100000023841858,0,0,0,0,0,0,0,0,0
HID161433,Takeo,.6000000238418579,.6000000238418579,3800,1800,2000,0,0,0,0,0,0
HID161497,Pursat,0,0,0,,,,,,,,
HID161538,Kampong Speu,.5,.5,1200,780,420,0,0,0,0,0,0
HID161561,Siem Reap,1,1,0,0,0,0,0,0,0,0,0
