hhid,province,raised_Poultry,raised_cattle_buffalo,raised_Livestock,raised_Livestock_Poultry,ag_area,ag_hh,zone,fhh,edu_hh,edu_hh_head,covid_shock,ag_comm,ag_assoc,ag_comm_assoc,animal_area,animal_ded_area,homelot_area,parcel_area,holding_area,animal_area_rate,rice,rice_harv_sold_pct,sold_rice,rice_area_agland_pct,rice_area_total_pct,rice_price_impt,value_rice_prod,rice_price,cashew,area_cashew_harvested,area_cashew_planted,qty_cashew_harvested,qty_cashew_own_use,qty_cashew_sale,qty_cashew_gift,qty_cashew_pay,qty_cashew_feed,qty_cashew_seed,qty_cashew_lost,qty_cashew_processed,cashew_harv_sold_pct,sold_cashew,cashew_area_agland_pct,cashew_area_total_pct,cashew_price_impt,value_cashew_prod,cashew_price,animal_disease,irrigation,drought,flood,ag_extension_training,family_hours,family_full_days,family_work_days
HID565292,6,1,0,0,1,.7016,1,Tonle Sap,1,2,2,0,0,0,0,.0003999999898952,1,.0225,.7,.72250003,.0005536332,1,0,0,.99771953,.96885812,1,1188000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,180,22.5,60
HID565355,20,1,1,1,1,2.7938,1,Plain,0,2,1,0,0,0,0,.0007999999797903,1,.4,2.79,3.1900001,.00025078369,1,.36666667,1,.99863982,.87460816,0,14250000,950,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,1,3420,427.5,840
HID565384,5,1,1,1,1,.1612,1,Mountain,0,1,1,0,0,0,0,.0012000000569969,1,.062,.221,.28299999,.0042402828,1,.11363637,1,.99255586,.56537104,0,2310000,1050,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,691,86.375,124
HID565419,20,1,1,1,1,1.80435,1,Plain,0,2,2,0,0,0,0,.0001500000071246,1,.0675,1.3,1.3674999,.00010968922,1,.16666667,1,.99758917,1.3162706,0,4620000,770,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1520,190,408
HID565500,21,1,0,0,1,.2004,1,Plain,0,2,1,0,0,0,0,.0003999999898952,1,.1,,.1,.0039999997,1,0,0,.99800402,2,1,1116000,930,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,30,3.75,30
HID565547,14,1,0,1,1,3.0005,1,Plain,0,3,2,0,0,0,0,.0005000000237487,1,.2904,3,3.2904,.00015195721,1,.2857143,1,.99983335,.91174322,0,6300000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,545,68.125,255
HID565605,3,,,,,.63,1,Plain,0,2,2,1,0,1,0,,0,.027,.63,.65700001,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1200,150,200
HID565655,4,1,1,1,1,4.9269,1,Tonle Sap,1,1,1,0,0,0,0,.0044999998062849,1,.24,,.23999999,.018749999,1,0,0,.99661046,20.459167,1,1080000,900,1,,,60,0,30,,,,,,0,.5,1,,,0,150000,2500,0,1,1,0,0,720,90,120
HID565682,14,1,0,0,1,.006,1,Plain,1,1,0,0,0,0,0,.0005000000237487,1,.054,,.054000001,.0092592593,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,1,0,760,95,410
HID565800,21,1,1,1,1,.0002,1,Plain,0,1,1,0,0,0,0,.0001999999949476,1,.15,,.15000001,.0013333332,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,25,3.125,25
HID565801,14,,,,,.43,1,Plain,0,1,1,0,0,0,0,,0,.045,.4,.44499999,,1,0,0,.93023258,.89887643,1,1860000,930,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,15,1.875,15
HID565847,12,1,0,0,1,.0004,1,Phnom Penh,0,3,2,0,0,0,0,.0003999999898952,1,.0054,.0886,.093999997,.004255319,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,168,21,168
HID565853,10,,,,,.804,1,Mountain,0,2,2,0,0,0,0,,0,.1,.8,.89999998,,1,.22222222,1,.99502486,.8888889,0,3600000,800,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,0,432,54,369
HID565950,8,,,,,.02,1,Plain,0,1,0,1,0,0,0,,0,.0345,,.034499999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,10,1.25,5
HID566050,11,,,,,1.5,1,Mountain,1,3,3,0,0,0,0,,0,.0119,1.5,1.5118999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,72,9,36
HID566056,2,,,,,.498,1,Tonle Sap,0,1,1,0,0,0,0,,0,.02,.48,.5,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,84,10.5,21
HID566091,6,1,0,0,1,1.7004,1,Tonle Sap,0,2,2,0,0,0,0,.0003999999898952,1,.3,1.52,1.8200001,.00021978021,1,.30000001,1,.33521524,.31318679,0,6000000,1000,1,.95,.95,1600,0,800,,,,,,0,.5,1,.5586921,.52197802,0,3200000,2000,0,1,0,0,1,2880,360,720
HID566123,10,1,0,0,1,.0004,1,Mountain,0,2,2,0,0,0,0,.0003999999898952,1,.22,,.22,.0018181818,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1409,176.125,897
HID566156,4,1,0,0,1,1.0575,1,Tonle Sap,0,2,1,0,0,0,0,.0024999999441206,1,.036,1.05,1.086,.0023020259,1,.16666667,1,.99290782,.96685088,0,2700000,900,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,1,180,22.5,50
HID566337,8,,,,,1.141,1,Plain,0,2,1,0,0,0,0,,0,.11,.75,.86000001,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1936,242,484
HID566381,17,1,0,0,1,.011,1,Tonle Sap,1,1,1,0,0,1,0,.0010000000474975,1,.074,,.074000001,.013513514,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,324,40.5,324
HID566391,22,1,1,1,1,5.543,1,Tonle Sap,0,1,1,0,0,0,0,.003000000026077,1,.09,5.5,5.5900002,.0005366726,1,.2,1,.54122317,.53667259,0,10000000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,6435,804.375,855
HID566403,12,1,1,1,1,.107,1,Phnom Penh,0,0,0,0,0,0,0,.0020000000949949,1,.168,.1,.26800001,.0074626869,1,0,0,.93457943,.37313432,1,480000,1200,1,,,10,0,0,,,,,,0,0,0,,,1,35000,3500,0,1,0,0,0,3600,450,720
HID566461,6,1,0,0,1,.0006,1,Tonle Sap,1,1,1,0,0,0,0,.0006000000284985,1,.02,,.02,.030000001,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,360,45,360
HID566510,25,1,1,1,1,2.0203,1,Plain,0,3,2,0,0,0,0,.0035000001080334,1,.6,2,2.5999999,.0013461539,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,0,30,3.75,12
HID566525,14,,,,,1,1,Plain,1,1,0,0,0,0,0,,0,.0121,1,1.0121,,1,0,0,1,.98804468,1,5580000,930,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,480,60,105
HID566600,12,1,1,1,1,.7055,1,Phnom Penh,0,2,2,0,0,0,0,.0015000000130385,1,.1458,.7,.84579998,.0017734689,1,0,0,.99220413,.82761884,1,1152000,1200,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2880,360,1080
HID566643,21,1,0,0,1,.0012,1,Plain,0,3,2,0,0,0,0,.0012000000569969,1,.075,,.075000003,.016000001,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,960,120,480
HID566674,2,,,,,4.102,1,Tonle Sap,0,2,,0,0,0,0,,0,.5,4.100000000000001,4.5999999,,1,.44642857,1,.99951243,.89130437,0,27440000,980,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,1,2289,286.125,849
HID566703,3,1,0,0,1,.8212,1,Plain,1,1,0,0,0,0,0,.0012000000569969,1,.1255,.7,.82550001,.0014536645,1,0,0,.85241109,.8479709,1,1890000,900,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,56,7,28
HID566750,17,1,0,0,1,.003,1,Tonle Sap,0,2,2,0,0,0,0,.0020000000949949,1,.065,,.064999998,.030769233,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,18,2.25,18
HID566756,1,,,,,1.0005,1,Tonle Sap,0,2,1,1,0,0,0,,0,.08,1,1.08,,1,0,0,.99950027,.92592591,1,900000,900,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,70,8.75,14
HID566786,9,1,0,0,1,.0008,1,Coastal,0,2,2,0,0,0,0,.0007999999797903,1,.01,,.0099999998,.079999998,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,520,65,520
HID566937,16,1,0,0,1,1.0003,1,Mountain,0,1,1,0,0,0,0,.0000999999974738,1,.045,,.045000002,.002222222,0,,,,,0,,,1,1,1,300,0,150,,,,,,0,.5,1,.99970007,22.222221,0,1200000,4000,0,0,0,0,0,2100,262.5,280
HID566948,16,1,0,0,1,3.03,1,Mountain,0,1,0,0,0,0,0,,0,.06,3,3.0599999,,1,0,0,.330033,.3267974,1,2220000,925,1,2,2,1000,0,500,,,,,,0,.5,1,.66006601,.65359479,0,3000000,3000,0,0,0,0,0,5640,705,828
HID566986,4,1,1,1,1,1.05,1,Tonle Sap,0,1,1,0,0,0,0,.0299999993294477,1,.15,,.15000001,.19999999,1,.16666667,1,.95238096,6.6666665,0,6000000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,216,27,54
HID567005,3,,,,,.5,1,Plain,0,0,0,0,0,0,0,,0,.032,.5,.53200001,,1,,,1,.93984962,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,450,56.25,150
HID567015,3,1,1,1,1,.348,1,Plain,1,1,0,0,0,0,0,.0020000000949949,1,.05,.3,.34999999,.0057142861,1,0,0,.86206895,.85714287,1,504000,900,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,66,8.25,28
HID567221,1,1,0,0,1,30.2045,1,Tonle Sap,0,2,1,0,0,0,0,.0044999998062849,1,.08,,.079999998,.056249999,1,.40000001,1,.8607989,325,0,75000000,750,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,1,2460,307.5,750
HID567265,15,1,1,1,1,.5012,1,Tonle Sap,0,2,0,0,0,0,0,.0012000000569969,1,.06,.5,.56,.0021428573,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,8640,1080,1080
HID567291,7,1,0,0,1,.2074,1,Coastal,0,1,1,0,0,0,0,.0003999999898952,1,.0375,.2,.2375,.0016842105,1,0,0,.96432018,.84210527,1,856800,1020,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,264,33,134
HID567345,1,1,0,0,1,5.8012,1,Tonle Sap,0,2,1,1,0,0,0,.0012000000569969,1,1,5,6,.00020000001,1,.25,1,.86189061,.83333331,0,8400000,700,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,1,480,60,120
HID567434,13,1,0,0,1,6.506,1,Mountain,0,2,0,0,0,0,0,,0,.05,6.5,6.5500002,,1,.41666666,1,.38426068,.38167939,0,6600000,1100,1,2.5,2.5,1200,0,600,,,,,,0,.5,1,.38426068,.38167939,0,4200000,3500,0,0,0,0,0,2640,330,435
HID567515,1,,,,,.96,1,Tonle Sap,0,2,1,0,0,0,0,,0,.015,.96,.97500002,,1,0,0,.66666669,.65641022,1,1800000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,1,2552,319,460
HID567562,17,,,,,1.9,1,Tonle Sap,0,1,1,0,0,0,0,,0,.84,,.83999997,,1,0,0,.52631581,1.1904762,1,3800000,950,1,,,22,0,11,,,,,,0,.5,1,,,0,33000,1500,0,0,1,0,0,3974,496.75,679
HID567563,10,1,1,1,1,3.001,1,Mountain,0,2,1,0,0,0,0,.0010000000474975,1,.3,3,3.3,.00030303033,1,0,0,.66644454,.60606062,1,7000000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,1,2880,360,720
HID567566,3,1,1,1,1,.0608,1,Plain,0,2,2,0,0,0,0,.0007999999797903,1,.018,.06,.078000002,.01025641,1,,,.9868421,.76923078,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,120,15,30
HID567837,15,1,0,0,1,1.6412,1,Tonle Sap,0,2,1,0,0,0,0,.0012000000569969,1,.084,1.26,1.344,.00089285721,1,.5,1,.9870826,1.2053572,0,6240000,1040,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,480,60,120
HID567981,2,,,,,.543,1,Tonle Sap,0,2,2,0,0,0,0,,0,.015,.543,.55800003,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,176,22,44
HID568027,21,1,1,1,1,2.802,1,Plain,0,1,1,0,0,0,0,.0010000000474975,1,.075,2.8,2.875,.00034782611,1,.33333334,1,.17844397,.17391305,0,3000000,1000,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,180,22.5,66
HID568110,20,1,1,1,1,2.673,1,Plain,0,1,1,0,0,0,0,.0013999999500811,1,.1,2.67,2.77,.00050541514,1,.43333334,1,.99887764,.9638989,0,18135000,930,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1680,210,600
HID568129,21,1,1,1,1,.1504,1,Plain,0,2,1,0,0,0,0,.0003999999898952,1,.3,.2,.5,.00079999998,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,111,13.875,78
HID568147,14,1,0,0,1,.0728,1,Plain,0,3,3,0,0,0,0,.0007999999797903,1,.12,,.12,.0066666668,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0
HID568335,24,1,0,0,1,.02,1,Tonle Sap,0,2,2,1,0,0,0,.0199999995529652,1,.025,,.025,.79999995,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,1,0,0,0,1,631,78.875,113
HID568394,14,1,1,1,1,.2106,1,Plain,0,2,1,0,0,0,0,.0006000000284985,1,.09,.18,.27000001,.0022222223,1,0,0,.85470086,.66666663,1,1860000,930,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,1,3112,389,648
HID568406,8,1,0,0,1,.01,1,Plain,0,3,1,1,0,0,0,.0099999997764826,1,.154,,.154,.064935066,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,1,0,0,0,0,919,114.875,379
HID568490,5,1,1,1,1,1.003,1,Mountain,0,2,2,0,0,0,0,.0020000000949949,1,.07,1,1.0700001,.0018691588,1,.40000001,1,.99700898,.93457937,0,7000000,1400,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,660,82.5,240
HID568498,2,,,,,3.2,1,Tonle Sap,1,1,1,0,0,0,0,,0,.02,3.2,3.22,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,467,58.375,103
HID568504,2,,,,,3.158,1,Tonle Sap,1,1,0,0,0,0,0,,0,.16,3,3.1600001,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,832,104,168
HID568611,14,1,1,1,1,.0291,1,Plain,0,0,0,0,0,0,0,.0291000008583069,1,.125,.5,.625,.046560001,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,1,0,0,1,0,2880,360,720
HID568796,20,1,0,0,1,1.0056,1,Plain,0,2,1,0,0,0,0,.0006000000284985,1,.045,,.045000002,.013333334,1,0,0,.9944312,22.222221,1,3150000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,384,48,384
HID568927,14,1,0,0,1,1.009,1,Plain,1,1,1,0,0,0,0,.0010000000474975,1,.028,1,1.028,.0009727627,1,.25,1,.99108028,.97276264,0,4000000,1000,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,240,30,60
HID569112,5,,,,,.28,1,Mountain,0,2,2,0,0,0,0,,0,.15,.28,.43000001,,1,.25,1,1,.6511628,0,2080000,1300,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,168,21,36
HID569118,2,1,0,1,1,1.1168,1,Tonle Sap,0,3,3,0,0,0,0,.0049999998882413,1,.16,.9600000000000001,1.12,.0044642854,1,.25,1,.85959888,.85714287,0,6600000,1100,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,436,54.5,148
HID569161,14,1,0,0,1,.0706,1,Plain,0,2,2,0,0,0,0,.0006000000284985,1,.12,,.12,.0050000004,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,855,106.875,405
HID569192,1,1,0,0,1,.0028,1,Tonle Sap,1,2,2,0,0,0,0,.0027999999001622,1,.2,,.2,.014,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,1,0,0,0,0,1800,225,360
HID569313,9,1,0,0,1,.017,1,Coastal,0,2,2,1,0,0,0,.0020000000949949,1,.025,,.025,.080000006,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,1,0,0,0,0,56,7,28
HID569334,20,1,0,0,1,.5845,1,Plain,0,2,1,0,0,0,0,.0020000000949949,1,.06,.45,.50999999,.0039215689,1,.11111111,1,.99230111,1.137255,0,4320000,960,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2382,297.75,426
HID569380,14,1,0,0,1,.5152,1,Plain,0,1,1,0,0,0,0,.0003000000142492,1,.024,.5,.52399999,.00057251914,1,0,0,.97049689,.95419848,1,5580000,930,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,450,56.25,90
HID569399,2,1,0,0,1,.0101,1,Tonle Sap,1,2,0,0,0,0,0,.0006000000284985,1,.0196,,.0196,.030612245,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1950,243.75,435
HID569453,20,1,0,0,1,.5306,1,Plain,0,2,2,0,0,0,0,.0006000000284985,1,.13,.7,.82999998,.00072289159,1,0,0,.94232947,.60240966,1,1800000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,480,60,480
HID569466,11,1,1,1,1,2.2046,1,Mountain,1,2,1,0,0,0,0,.0006000000284985,1,.12,1.5,1.62,.0003703704,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,7968,996,996
HID569510,8,,,,,.505,1,Plain,1,2,0,0,0,0,0,,0,.06,.5,.56,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2760,345,420
HID569562,15,1,1,1,1,1.3306,1,Tonle Sap,0,1,0,0,0,0,0,.0001999999949476,1,.05,1.26,1.3099999,.00015267175,1,0,0,.82669473,.83969468,1,2700000,900,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,120,15,36
HID569607,7,1,1,1,1,.3691,1,Coastal,1,1,1,0,0,0,0,.0006000000284985,1,.0731,.3674999999999999,.44060001,.0013617794,1,0,0,.99566513,.83408988,1,1907400,1020,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,990,123.75,540
HID569650,14,,,,,.002,1,Plain,1,3,3,0,0,0,0,,0,.04,,.039999999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,78,9.75,48
HID569665,17,1,0,0,1,.0111,1,Tonle Sap,1,2,1,0,0,0,0,.003000000026077,1,.0912,,.091200002,.032894738,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,0,1840,230,920
HID569666,3,1,1,1,1,2.0035,1,Plain,0,3,0,0,0,0,0,.0035000001080334,1,.0375,2,2.0374999,.0017177915,1,.2,1,.99825305,.98159516,0,7000000,700,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,525,65.625,375
HID569764,8,,,,,.332,1,Plain,0,2,2,0,0,0,0,,0,.03,,.029999999,,1,0,0,.99397588,11,1,1701000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,600,75,300
HID569780,14,1,0,0,1,.005,1,Plain,0,1,1,0,0,0,0,.0010000000474975,1,.06,,.059999999,.016666668,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,2920,365,1280
HID569876,20,1,0,0,1,.702,1,Plain,1,2,2,0,0,0,0,.0020000000949949,1,.048,.7,.74800003,.0026737968,1,0,0,.99715102,.93582886,1,1800000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1080,135,360
HID569993,2,1,0,0,1,.9841,1,Tonle Sap,0,1,1,0,0,0,0,.0299999993294477,1,.16,,.16,.1875,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,156,19.5,24
HID570027,14,1,1,1,1,.9015,1,Plain,1,2,1,0,0,0,0,.0015000000130385,1,.2,.9,1.1,.0013636363,1,.30000001,1,.99833608,.81818181,0,4500000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,1,1,1577,197.125,376
HID570068,25,1,0,1,1,.916,1,Plain,1,3,1,0,0,0,0,.0024000001139939,1,.174,.9099999999999999,1.084,.0022140222,1,0,0,.98253274,.83025831,1,3990000,950,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,0,555,69.375,75
HID570094,15,1,1,1,1,.697,1,Tonle Sap,0,2,2,0,0,0,0,.0027000000700355,1,.1,.6,.69999999,.003857143,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,0,2280,285,420
HID570182,8,,,,,0,0,Plain,0,2,2,0,0,0,0,,0,.03,.024,.053999998,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,,0,0,1,1582,197.75,226
HID570202,14,1,1,1,1,32.5209,1,Plain,0,1,1,0,0,0,0,.00089999998454,1,.048,32.5,32.548,.000027651467,1,.48093438,1,.73798698,.73737252,0,145550000,1000,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,72,9,24
HID570225,6,1,0,0,1,3.0045,1,Tonle Sap,0,2,1,0,0,0,0,,0,.024,3,3.0239999,,1,0,0,.66566819,.6613757,1,2700000,900,1,0,1,0,,,,,,,,,,,.33283409,.33068785,0,,,0,0,1,0,0,750,93.75,150
HID570287,15,1,0,0,1,.577,1,Tonle Sap,0,2,1,0,0,0,0,,0,.08,,.079999998,,1,0,0,.8665511,6.25,1,270000,900,0,,,,,,,,,,,,,,,,0,,,1,0,1,0,0,526,65.75,142
HID570314,8,1,1,1,1,.55,1,Plain,0,2,2,1,0,0,0,.0099999997764826,1,2.5,.5,3,.0033333332,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,2520,315,360
HID570342,14,1,1,1,1,3.305,1,Plain,0,2,2,0,0,0,0,.0020000000949949,1,.125,3.3,3.425,.00058394164,1,.16666667,1,.99848711,.96350366,0,6300000,1050,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,0,85,10.625,31
HID570534,25,,,,,.07,1,Plain,0,2,2,0,0,0,0,,0,.1015,,.1015,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,640,80,340
HID570705,5,1,1,1,1,.0762,1,Mountain,0,2,1,0,0,0,0,.0012000000569969,1,.16,,.16,.0075000003,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,24,3,8
HID570719,4,,,,,.01,1,Tonle Sap,1,2,2,0,0,0,0,,0,.06,,.059999999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,360,45,360
HID570857,14,1,1,1,1,.0031,1,Plain,0,1,1,0,0,0,0,.0010999999940395,1,.1,.5,.60000002,.0018333333,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,360,45,180
HID570881,7,1,1,1,1,.3509,1,Coastal,0,2,2,0,0,0,0,.00089999998454,1,.025,.35,.375,.0023999999,1,0,0,.99743515,.93333334,1,673200,1020,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,2040,255,270
HID570934,22,1,1,1,1,2.0115,1,Tonle Sap,0,2,0,0,0,0,0,.0065000001341105,1,.06,2,2.0599999,.00315534,1,0,0,.74571216,.72815537,1,1700000,850,0,,,,,,,,,,,,,,,,0,,,0,0,1,1,1,3500,437.5,550
HID570999,17,1,1,1,1,.505,1,Tonle Sap,0,2,1,0,0,0,0,.003000000026077,1,.01,.5,.50999999,.0058823531,1,0,0,.99009901,.98039216,1,950000,950,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2604,325.5,1212
HID571006,14,1,0,0,1,.201,1,Plain,1,1,1,0,0,0,0,.0010000000474975,1,.1,,.1,.010000001,1,0,0,.99502486,2,1,558000,930,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,108,13.5,36
HID571064,16,1,1,1,1,5.2205,1,Mountain,0,2,1,1,0,0,0,.0005000000237487,1,.045,5.2,5.2449999,.000095328891,1,0,0,.19155253,.19065778,1,3237500,925,1,1,3,300,0,150,,,,,,0,.5,1,.57465762,.57197332,0,900000,3000,1,0,0,0,0,5838,729.75,933
HID571184,8,1,1,1,1,.4015,1,Plain,1,2,1,0,0,0,0,.0015000000130385,1,.025,.38,.405,.0037037036,1,0,0,.94645083,.93827158,1,450000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,3792,474,780
HID571215,6,1,1,1,1,1.003,1,Tonle Sap,0,1,1,0,0,0,0,.0010000000474975,1,.04,1.5,1.54,.0006493507,1,0,0,.49850449,.32467532,1,1620000,900,1,0,.5,0,,,,,,,,,,,.49850449,.32467532,0,,,0,0,0,0,0,2340,292.5,356
HID571239,2,,,,,.663,1,Tonle Sap,0,3,3,0,0,0,0,,0,.15,.52,.67000002,,1,0,0,.72398192,.71641791,1,5400000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,720,90,210
HID571283,4,1,1,1,1,.506,1,Tonle Sap,0,2,2,0,0,0,0,.0049999998882413,1,.03,.5,.52999997,.0094339624,1,0,0,.98814231,.94339627,1,2700000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,216,27,54
HID571320,22,1,0,0,1,.000875,1,Tonle Sap,0,2,1,0,0,0,0,.0008750000270084,1,.28,.5,.77999997,.0011217949,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,1420,177.5,560
HID571403,21,,,,,.21,1,Plain,1,2,2,0,0,0,0,,0,.0216,.21,.2316,,1,.16666667,1,1,.90673572,0,4800000,1000,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,270,33.75,270
HID571430,21,,,,,.0833,1,Plain,0,1,1,0,0,0,0,,0,.0875,,.087499999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,50,6.25,25
HID571585,1,1,0,0,1,5.9806,1,Tonle Sap,0,3,1,1,0,0,0,.0006000000284985,1,.32,3.5,3.8199999,.00015706808,1,.2857143,1,.58522558,.91623038,0,5250000,750,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,0,1624,203,228
HID571591,1,1,0,0,1,4.2012,1,Tonle Sap,0,2,2,0,0,0,0,.0012000000569969,1,.125,4.2,4.3249998,.00027745668,1,0,0,.46653336,.45317921,1,1800000,900,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,1,2100,262.5,300
HID571619,8,1,0,0,1,.003,1,Plain,1,2,1,0,0,0,0,.0010000000474975,1,.0391,,.039099999,.02557545,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,30,3.75,15
HID571671,8,1,0,0,1,.3316,1,Plain,1,2,1,0,0,0,0,.0015999999595806,1,.2,.3,.5,.0031999999,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,2241,280.125,411
HID571691,4,1,1,1,1,1.36,1,Tonle Sap,1,1,0,0,1,1,1,.0199999995529652,1,.06,1.3,1.36,.014705881,1,0,0,.91176468,.91176468,1,2700000,900,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,1,414,51.75,73
