hhid,province,zone,area_rice_harvested,qty_rice_harvested
HID655480,25,Plain,1,3000
HID655530,12,Plain,0,0
HID655584,14,Plain,1.9,16000
HID655718,13,Mountain,3.5,1800
HID655764,5,Mountain,.57,1500
HID655794,7,Coastal,0,0
HID655802,2,Tonle Sap,2,6500
HID655814,6,Tonle Sap,.5,1000
HID655897,4,Tonle Sap,.72,3000
HID655964,2,Tonle Sap,0,0
HID656006,22,Tonle Sap,6,8000
HID656046,14,Plain,1.15,2250
HID656080,20,Plain,1.5,4500
HID656124,14,Plain,2.8,3500
HID656144,14,Plain,1,3000
HID656199,20,Plain,.72,2500
HID656226,20,Plain,2.46,11000
HID656231,7,Coastal,.2468,2200
HID656247,10,Mountain,.3,450
HID656265,6,Tonle Sap,1.2,1500
HID656290,10,Mountain,2,6000
HID656324,5,Mountain,.4,2000
HID656361,25,Plain,1,3500
HID656454,3,Plain,0,0
HID656459,17,Tonle Sap,0,0
HID656512,10,Mountain,.6,2500
HID656527,1,Tonle Sap,1,2000
HID656574,25,Plain,0,0
HID656594,14,Plain,1,2100
HID656651,14,Plain,1,800
HID656679,9,Coastal,0,0
HID656683,6,Tonle Sap,4,5000
HID656735,21,Plain,1.0368,4500
HID656841,21,Plain,4,7000
HID656869,2,Tonle Sap,4.5,12500
HID656870,5,Mountain,2,5500
HID656967,6,Tonle Sap,0,0
HID657038,3,Plain,.51,2000
HID657200,25,Plain,.6,700
HID657209,2,Tonle Sap,2.5,6250
HID657254,18,Coastal,.8,2000
HID657294,3,Plain,0,0
HID657305,10,Mountain,.5,500
HID657389,21,Plain,.6,9500
HID657441,5,Mountain,.13,250
HID657460,8,Plain,.291,1390
HID657531,25,Plain,.25,3000
HID657704,6,Tonle Sap,.8,1400
HID657733,3,Plain,0,0
HID657756,16,Mountain,0,0
HID657787,12,Plain,0,0
HID657903,8,Plain,0,0
HID658018,3,Plain,0,0
HID658020,6,Tonle Sap,2,960
HID658092,25,Plain,.5,1840
HID658174,1,Tonle Sap,1,1500
HID658263,21,Plain,0,0
HID658319,14,Plain,.3,750
HID658562,21,Plain,.5,2500
HID658592,16,Mountain,0,0
HID658610,4,Tonle Sap,3.03,13360
HID658633,9,Coastal,.5,1000
HID658646,5,Mountain,.2,600
HID658660,7,Coastal,.125,880
HID658744,7,Coastal,1,2500
HID658786,3,Plain,4,8000
HID658904,21,Plain,2.72,21000
HID658943,20,Plain,1.1,2000
HID658959,12,Plain,.2,300
HID659018,2,Tonle Sap,1,2000
HID659177,3,Plain,.6,2700
HID659232,17,Tonle Sap,0,0
HID659346,14,Plain,.95,1500
HID659381,14,Plain,3,5000
HID659407,21,Plain,.15,330
HID659426,20,Plain,1.5,2000
HID659580,5,Mountain,0,0
HID659597,17,Tonle Sap,0,0
HID659676,25,Plain,0,0
HID659748,2,Tonle Sap,2,9100
HID659799,20,Plain,1.05,2250
HID659868,5,Mountain,.145,900
HID659918,1,Tonle Sap,1.5,1500
HID659977,14,Plain,1,2000
HID660113,14,Plain,.4,1000
HID660129,7,Coastal,.3441,350
HID660148,4,Tonle Sap,1.21,400
HID660281,25,Plain,.28,400
HID660311,3,Plain,0,0
HID660318,14,Plain,1.4,2000
HID660379,12,Plain,.5,700
HID660416,6,Tonle Sap,.8,1000
HID660439,18,Coastal,0,0
HID660574,,,0,0
HID660586,25,Plain,.2,510
HID660616,17,Tonle Sap,.7,800
HID660634,10,Mountain,.5,1500
HID660646,5,Mountain,0,0
HID660725,6,Tonle Sap,.45,780
HID660728,3,Plain,0,0
HID660809,6,Tonle Sap,.7,720
HID660869,5,Mountain,.1,500
HID660936,14,Plain,1,6000
HID661135,2,Tonle Sap,0,0
HID661257,17,Tonle Sap,1,1500
HID661288,5,Mountain,5.02,11100
HID661399,14,Plain,2.3,9000
HID661464,,,1.8,2540
HID661505,6,Tonle Sap,.5,720
HID661855,16,Mountain,2.3,5500
HID661970,7,Coastal,2.3,6000
HID662024,1,Tonle Sap,.3,300
HID662064,1,Tonle Sap,1.5,3000
HID662110,21,Plain,1,1500
HID662132,15,Tonle Sap,7,28000
HID662159,5,Mountain,1.55,3200
HID662215,10,Mountain,.7,1000
HID662216,12,Plain,1,900
HID662224,8,Plain,0,0
HID662305,2,Tonle Sap,3,10000
HID662333,5,Mountain,.7,1000
HID662491,17,Tonle Sap,0,0
HID662497,8,Plain,.5,1625
HID662524,16,Mountain,1.85,2000
HID662544,8,Plain,.8,5000
HID662641,8,Plain,0,0
HID662642,1,Tonle Sap,.999,1500
HID662650,3,Plain,0,0
HID662709,20,Plain,2.5,15000
HID662717,3,Plain,.7,1200
HID662815,14,Plain,1.1,9000
HID662884,,,.6,1750
HID662908,21,Plain,3,3500
HID662992,5,Mountain,2.33,4000
HID663058,8,Plain,0,0
HID663059,20,Plain,1.46,1925
HID663146,5,Mountain,.4,500
HID663191,21,Plain,.3,800
HID663371,6,Tonle Sap,.475,2400
HID663393,8,Plain,1,1700
HID663426,1,Tonle Sap,4.64,9000
HID663443,4,Tonle Sap,.15,700
HID663497,8,Plain,1,2800
HID663664,14,Plain,0,0
HID663729,17,Tonle Sap,1,500
HID663753,17,Tonle Sap,0,0
HID663783,15,Tonle Sap,2,3000
HID663874,1,Tonle Sap,1,2000
HID663937,4,Tonle Sap,.337,1730
HID664014,20,Plain,.15,600
HID664098,17,Tonle Sap,1.766,15600
HID664211,7,Coastal,.15,900
HID664240,15,Tonle Sap,.26,500
HID664248,25,Plain,.8,2100
HID664276,14,Plain,.5,2000
HID664298,13,Mountain,0,0
HID664421,3,Plain,1,4200
HID664444,25,Plain,.5,1500
HID664468,1,Tonle Sap,0,0
HID664554,11,Mountain,0,0
HID664557,21,Plain,1,8000
HID664593,25,Plain,0,0
HID664635,5,Mountain,.3,476
HID664685,3,Plain,.12,500
HID664746,3,Plain,0,0
HID664765,2,Tonle Sap,.64,1700
HID664808,10,Mountain,1,1000
HID664844,15,Tonle Sap,.5,640
HID664901,14,Plain,3,7000
HID664926,23,Coastal,.036,100
HID664947,1,Tonle Sap,0,0
HID665065,3,Plain,3.5,11000
HID665265,14,Plain,.2,780
HID665287,8,Plain,1.5,12000
HID665503,16,Mountain,0,0
HID665523,14,Plain,.23,750
HID665610,4,Tonle Sap,.55,4200
HID665624,18,Coastal,0,0
HID665682,20,Plain,3,15000
HID665796,8,Plain,0,0
HID666059,17,Tonle Sap,0,0
HID666089,18,Coastal,.4,1000
HID666125,3,Plain,.4,1000
HID666169,3,Plain,0,0
HID666198,16,Mountain,.5,640
HID666226,7,Coastal,.605,1960
HID666262,4,Tonle Sap,1,1000
HID666311,3,Plain,0,0
HID666323,17,Tonle Sap,3,3500
HID666362,4,Tonle Sap,1.5,3000
HID666389,8,Plain,0,0
HID666402,21,Plain,.65,7000
HID666412,6,Tonle Sap,5,15000
HID666428,5,Mountain,.06,350
HID666449,11,Mountain,1,1300
HID666476,25,Plain,0,0
HID666507,10,Mountain,.1,500
HID666673,21,Plain,.2808,500
HID666710,18,Coastal,.5,1000
HID666742,24,Tonle Sap,0,0
HID666744,14,Plain,.71,2000
HID666775,3,Plain,0,0
HID666859,5,Mountain,.45,1000
HID666927,1,Tonle Sap,3,4800
HID666999,7,Coastal,2,3080
HID667013,3,Plain,.4,1000
HID667018,5,Mountain,1.5,2000
HID667090,14,Plain,.8,8000
HID667121,17,Tonle Sap,2,1000
HID667152,3,Plain,1,2500
HID667155,25,Plain,0,0
HID667226,25,Plain,.25,380
HID667293,8,Plain,0,0
HID667321,15,Tonle Sap,0,0
HID667390,17,Tonle Sap,.16,300
HID667494,20,Plain,1,2500
HID667524,15,Tonle Sap,1,500
HID667557,3,Plain,0,0
HID667642,7,Coastal,.04,250
HID667650,2,Tonle Sap,0,0
HID667691,2,Tonle Sap,3.4,20000
HID667702,14,Plain,2.47,7410
HID667828,5,Mountain,0,0
HID667830,9,Coastal,0,0
HID667925,25,Plain,0,0
HID667930,20,Plain,1.5,2000
HID668015,5,Mountain,1,1500
HID668160,5,Mountain,1.19,1610
HID668207,25,Plain,.6,940
HID668301,8,Plain,0,0
HID668303,14,Plain,1.2,1200
HID668414,6,Tonle Sap,.2,250
HID668417,20,Plain,0,0
HID668419,6,Tonle Sap,.4,300
HID668486,17,Tonle Sap,.7,2000
HID668673,4,Tonle Sap,.32,1500
HID668801,21,Plain,.5,2000
HID668855,5,Mountain,.3,400
HID668901,,,0,0
HID668974,11,Mountain,0,0
HID669034,20,Plain,1,1500
HID669089,7,Coastal,.25,650
HID669173,4,Tonle Sap,1.345,2200
HID669391,6,Tonle Sap,.2,240
HID669612,14,Plain,0,0
HID669662,8,Plain,.1,600
HID669755,9,Coastal,0,0
HID669820,14,Plain,2.33,4500
HID669870,2,Tonle Sap,0,0
HID669928,12,Plain,.4,765
HID670106,14,Plain,.7,2100
HID670123,20,Plain,10.1,15000
HID670221,14,Plain,.62,250
HID670282,17,Tonle Sap,1,1040
HID670300,4,Tonle Sap,1,4000
HID670312,1,Tonle Sap,3,2500
HID670328,4,Tonle Sap,3,6420
HID670373,16,Mountain,0,0
HID670394,2,Tonle Sap,18,80000
HID670479,12,Plain,0,0
HID670617,19,Mountain,0,0
HID670914,7,Coastal,.43,1000
HID671075,12,Plain,.5,800
HID671106,21,Plain,.5,2000
HID671168,4,Tonle Sap,0,0
HID671173,6,Tonle Sap,.3,1560
HID671577,16,Mountain,0,0
HID671613,8,Plain,0,0
HID671627,4,Tonle Sap,1.5,3000
HID671639,2,Tonle Sap,0,0
HID671644,19,Mountain,.015,150
HID671659,5,Mountain,.25,1100
HID671758,8,Plain,.7,2500
HID671875,7,Coastal,0,0
HID671886,9,Coastal,0,0
HID671979,3,Plain,1,1800
HID672311,2,Tonle Sap,5.5,45000
HID672413,6,Tonle Sap,.3,500
HID672422,14,Plain,.9,3000
HID672457,4,Tonle Sap,0,0
HID672468,20,Plain,0,0
HID672681,7,Coastal,.3696,600
HID672888,11,Mountain,0,0
HID673027,5,Mountain,.35,1200
HID673092,17,Tonle Sap,1,2000
HID673179,3,Plain,1,1200
HID673281,14,Plain,1.17,4000
HID673377,4,Tonle Sap,2.26,5070
HID673416,1,Tonle Sap,.8,2000
HID673468,14,Plain,.7,4000
HID673510,9,Coastal,0,0
HID673516,25,Plain,.6,720
HID673517,6,Tonle Sap,1,500
HID673567,8,Plain,.5,1000
HID673568,7,Coastal,1.5,4610
HID673613,3,Plain,0,0
HID673660,14,Plain,.74,2300
HID673805,3,Plain,0,0
HID673835,2,Tonle Sap,1.5,6000
HID673840,3,Plain,0,0
HID673853,17,Tonle Sap,0,0
HID673856,2,Tonle Sap,0,0
HID673868,25,Plain,1,4000
HID673920,4,Tonle Sap,.5,3000
HID673927,6,Tonle Sap,.5600000000000001,870
HID673935,20,Plain,.2,800
HID673948,2,Tonle Sap,2,4000
HID673967,25,Plain,.7,2190
HID673970,14,Plain,.7,2500
HID673992,21,Plain,.13,480
HID674006,9,Coastal,0,0
HID674105,21,Plain,.7,2200
HID674114,8,Plain,0,0
HID674144,16,Mountain,1,2000
HID674176,17,Tonle Sap,0,0
HID674207,17,Tonle Sap,3,7000
HID674339,6,Tonle Sap,0,0
HID674417,21,Plain,0,0
HID674434,25,Plain,0,0
HID674503,21,Plain,1,8000
HID674531,3,Plain,.5,2000
HID674561,15,Tonle Sap,.12,500
HID674571,15,Tonle Sap,1,1050
HID674598,20,Plain,1.2,2000
HID674653,4,Tonle Sap,1,3000
HID674867,17,Tonle Sap,2.5,3000
HID674930,8,Plain,0,0
HID674948,12,Plain,0,0
HID675005,25,Plain,.2,300
HID675075,2,Tonle Sap,0,0
HID675111,12,Plain,0,0
HID675127,6,Tonle Sap,0,0
HID675146,12,Plain,.7,1200
HID675164,14,Plain,1.94,2500
HID675200,12,Plain,.25,540
HID675202,22,Tonle Sap,18.5,5000
HID675258,20,Plain,.5,900
HID675338,5,Mountain,.15,350
HID675378,1,Tonle Sap,0,0
HID675577,12,Plain,.4,2000
HID675678,8,Plain,.3,480
HID675695,7,Coastal,1.23,3550
HID675810,2,Tonle Sap,2,7000
HID675818,6,Tonle Sap,.12,700
HID675901,3,Plain,5,8000
HID675912,14,Plain,.5,1000
HID675978,14,Plain,0,0
HID676023,2,Tonle Sap,12,48000
HID676045,,,0,0
HID676250,3,Plain,.3,600
HID676357,8,Plain,1.5,7000
HID676368,25,Plain,.37,1280
HID676384,10,Mountain,8,11500
HID676457,14,Plain,1.75,10000
HID676588,2,Tonle Sap,0,0
HID676623,3,Plain,.3,600
HID676674,8,Plain,0,0
HID676677,1,Tonle Sap,0,0
HID676683,17,Tonle Sap,1,1000
HID676690,15,Tonle Sap,3,3000
HID676734,14,Plain,3.05,12200
HID676938,20,Plain,.35,1750
HID677017,6,Tonle Sap,.7,2000
HID677122,14,Plain,2,2500
HID677158,2,Tonle Sap,0,0
HID677196,14,Plain,.8,3000
HID677205,14,Plain,.28,350
HID677292,14,Plain,.5,4300
HID677305,3,Plain,0,0
HID677325,15,Tonle Sap,0,0
HID677375,6,Tonle Sap,3,6000
HID677376,12,Plain,.3,500
HID677404,2,Tonle Sap,1,2000
HID677422,2,Tonle Sap,1,2000
HID677435,7,Coastal,1.18,3590
HID677468,7,Coastal,.1296,600
HID677504,7,Coastal,3.98,32000
HID677527,20,Plain,1.3,3300
HID677636,8,Plain,0,0
HID677706,7,Coastal,.498,1000
HID677724,8,Plain,.7,3000
HID677729,8,Plain,0,0
HID677764,6,Tonle Sap,1.5,3000
HID677765,17,Tonle Sap,0,0
HID677771,16,Mountain,.5,1440
HID677805,14,Plain,0,0
HID677923,22,Tonle Sap,3,5000
HID677929,8,Plain,0,0
HID678040,14,Plain,2.5,10000
HID678069,4,Tonle Sap,4.4,26400
HID678116,11,Mountain,0,0
HID678119,25,Plain,0,0
HID678123,8,Plain,0,0
HID678171,2,Tonle Sap,0,0
HID678209,25,Plain,1,2400
HID678705,10,Mountain,0,0
HID678755,22,Tonle Sap,1,1650
HID678817,8,Plain,.2,500
HID678902,14,Plain,.4,1200
HID679090,13,Mountain,2.5,4500
HID679149,11,Mountain,0,0
HID679196,21,Plain,14,60000
HID679213,3,Plain,0,0
HID679217,8,Plain,0,0
HID679227,6,Tonle Sap,8.800000000000001,50000
HID679332,17,Tonle Sap,1,500
HID679339,21,Plain,1.35,3600
HID679411,1,Tonle Sap,.6,2000
HID679669,2,Tonle Sap,8,12000
HID679672,20,Plain,1.56,2750
HID679809,14,Plain,1.4,4700
HID679845,23,Coastal,0,0
HID679959,5,Mountain,.86,2000
HID680004,3,Plain,1.6,1800
HID680017,14,Plain,.3,200
HID680039,5,Mountain,2.5,3200
HID680126,14,Plain,.33,1000
HID680152,14,Plain,7.3,20000
HID680213,8,Plain,0,0
HID680234,14,Plain,.5,400
HID680283,12,Plain,.7,1000
HID680328,7,Coastal,.34,1200
HID680333,13,Mountain,2,4000
HID680550,14,Plain,2.95,25000
HID680692,4,Tonle Sap,.1,300
HID680694,17,Tonle Sap,0,0
HID680745,3,Plain,0,0
HID680806,8,Plain,0,0
HID680809,4,Tonle Sap,1,800
HID680826,6,Tonle Sap,0,0
HID680904,25,Plain,0,0
HID680906,25,Plain,.3,870
HID680907,8,Plain,0,0
HID680923,14,Plain,.3,700
HID680942,23,Coastal,.257,1140
HID681298,17,Tonle Sap,3.55,2500
HID681372,3,Plain,.2,1000
HID681469,21,Plain,.53,2035
HID681499,10,Mountain,0,0
HID681586,17,Tonle Sap,1.9,3000
HID681633,17,Tonle Sap,0,0
HID681683,25,Plain,0,0
HID681769,20,Plain,1.75,3500
HID681797,5,Mountain,.12,150
HID681878,10,Mountain,0,0
HID681935,18,Coastal,0,0
HID681996,14,Plain,.76,1800
HID682085,8,Plain,.06,280
HID682103,2,Tonle Sap,18,80000
HID682133,12,Plain,.5,1050
HID682207,7,Coastal,0,0
HID682225,8,Plain,.5,1300
HID682234,3,Plain,1.3,2500
HID682247,15,Tonle Sap,16,80000
HID682408,5,Mountain,0,0
HID682447,7,Coastal,.74,2400
HID682499,15,Tonle Sap,3,11000
HID682538,5,Mountain,.23,800
HID682594,15,Tonle Sap,.8,210
HID682732,22,Tonle Sap,0,0
HID682791,1,Tonle Sap,2,1500
HID682819,3,Plain,.85,3000
HID683244,19,Mountain,1,1100
HID683435,22,Tonle Sap,0,0
HID683451,11,Mountain,0,0
HID683492,25,Plain,.5,1800
HID683530,21,Plain,0,0
HID683642,4,Tonle Sap,.5,300
HID683646,14,Plain,.85,2300
HID683652,19,Mountain,0,0
HID683664,2,Tonle Sap,5,25000
HID683666,3,Plain,0,0
HID683714,21,Plain,1.1016,2500
HID683747,15,Tonle Sap,.3,670
HID683890,2,Tonle Sap,1,1500
HID683923,2,Tonle Sap,5.5,12000
HID684014,5,Mountain,0,0
HID684039,21,Plain,.9,3000
HID684048,21,Plain,.2,500
HID684070,6,Tonle Sap,0,0
HID684123,17,Tonle Sap,.1,600
HID684194,8,Plain,0,0
HID684216,5,Mountain,.85,2125
HID684339,17,Tonle Sap,0,0
HID684349,14,Plain,.35,1200
HID684361,6,Tonle Sap,.3,800
HID684365,7,Coastal,1.088,3000
HID684390,5,Mountain,.27,1000
HID684489,5,Mountain,.3,1000
HID684497,18,Coastal,.06,120
HID684558,1,Tonle Sap,0,0
HID684588,11,Mountain,0,0
HID684648,4,Tonle Sap,2.5,5000
HID684668,14,Plain,0,0
HID684672,14,Plain,.8,1600
HID685163,15,Tonle Sap,1.5,6000
HID685211,2,Tonle Sap,3.2,6000
HID685236,13,Mountain,3,4000
HID685267,17,Tonle Sap,.5,800
HID685275,5,Mountain,1,3000
HID685345,2,Tonle Sap,1,1800
HID685384,21,Plain,0,0
HID685394,14,Plain,.6,6000
HID685433,8,Plain,5,12000
HID685435,22,Tonle Sap,0,0
HID685467,7,Coastal,0,0
HID685503,12,Plain,0,0
HID685618,14,Plain,.5,6000
HID685625,14,Plain,0,0
HID685643,12,Plain,.15,280
HID685674,17,Tonle Sap,.007,65
HID685696,8,Plain,.12,480
HID685713,22,Tonle Sap,2,2000
HID685728,21,Plain,0,0
HID685781,3,Plain,0,0
HID685851,5,Mountain,0,0
HID686077,9,Coastal,2.5,2800
HID686178,10,Mountain,.7,1500
HID686233,1,Tonle Sap,0,0
HID686265,13,Mountain,0,0
HID686342,14,Plain,.67,1300
HID686420,21,Plain,1.6,13000
HID686458,13,Mountain,0,0
HID686475,8,Plain,.5,850
HID686597,25,Plain,1.5,2000
HID686959,16,Mountain,0,0
HID687058,2,Tonle Sap,2.5,8000
HID687086,6,Tonle Sap,0,0
HID687268,15,Tonle Sap,1.5,1500
HID687305,2,Tonle Sap,5,30000
HID687308,14,Plain,.4,1200
HID687315,3,Plain,0,0
HID687351,14,Plain,0,0
HID687399,1,Tonle Sap,0,0
HID687425,7,Coastal,.495,2730
HID687595,20,Plain,.899,3000
HID687648,21,Plain,1.17,3000
HID687750,14,Plain,.63,1200
HID687768,6,Tonle Sap,.75,1000
HID687825,21,Plain,1.46,6690
HID687831,8,Plain,0,0
HID687868,2,Tonle Sap,0,0
HID687892,5,Mountain,.35,1000
HID687946,4,Tonle Sap,1,2000
HID687975,13,Mountain,.8,1110
HID688072,2,Tonle Sap,.5,1200
HID688121,3,Plain,0,0
HID688280,5,Mountain,.4,1100
HID688430,9,Coastal,1,1330
HID688451,3,Plain,2,2800
HID688506,8,Plain,.3,300
HID688699,4,Tonle Sap,.2,500
HID688702,10,Mountain,0,0
HID688777,11,Mountain,.75,1350
HID688839,1,Tonle Sap,1,3000
HID688848,12,Plain,.2,484
HID688849,5,Mountain,0,0
HID688958,21,Plain,.4,750
HID688965,20,Plain,1.6,10000
HID689004,14,Plain,.25,600
HID689046,7,Coastal,1.48,2550
HID689096,8,Plain,.1,700
HID689105,5,Mountain,.45,1500
HID689262,6,Tonle Sap,17,110500
HID689330,8,Plain,0,0
HID689501,7,Coastal,.12,240
HID689541,25,Plain,0,0
HID689569,3,Plain,0,0
HID689591,24,Tonle Sap,0,0
HID689650,20,Plain,.5,1500
HID689691,6,Tonle Sap,4,4000
HID689711,1,Tonle Sap,1.9,4000
HID689792,1,Tonle Sap,1.8,3500
HID689848,17,Tonle Sap,0,0
HID689866,3,Plain,.8,1800
HID689943,4,Tonle Sap,0,0
HID690158,3,Plain,0,0
HID690166,8,Plain,.5,1200
HID690170,24,Tonle Sap,0,0
HID690174,3,Plain,.15,200
HID690258,6,Tonle Sap,0,0
HID690259,21,Plain,0,0
HID690267,1,Tonle Sap,10,30000
HID690556,17,Tonle Sap,0,0
HID690760,14,Plain,1,5000
HID690968,5,Mountain,.5,1500
HID690994,20,Plain,.5,350
HID691005,5,Mountain,1.22,7760
HID691077,21,Plain,.3,1000
HID691299,5,Mountain,.6799999999999999,2500
HID691356,8,Plain,0,0
HID691367,8,Plain,0,0
HID691439,16,Mountain,.5,1500
HID691794,25,Plain,0,0
HID691967,6,Tonle Sap,0,0
HID691974,21,Plain,3,10000
HID692053,4,Tonle Sap,1,1500
HID692172,8,Plain,0,0
HID692175,13,Mountain,1.4,1250
HID692293,3,Plain,2,9000
HID692324,4,Tonle Sap,6,18000
HID692437,4,Tonle Sap,2.2279,3000
HID692458,1,Tonle Sap,10,6000
HID692606,12,Plain,0,0
HID692618,8,Plain,0,0
HID692705,7,Coastal,.74,750
HID692709,13,Mountain,1,640
HID692742,4,Tonle Sap,.5,900
HID692770,21,Plain,.77,2400
HID692914,3,Plain,0,0
HID693033,22,Tonle Sap,2,4000
HID693087,8,Plain,6,18000
HID693171,20,Plain,.65,900
HID693208,21,Plain,.05,100
HID693324,14,Plain,.15,300
HID693327,12,Plain,.78,852
HID693437,14,Plain,.4,560
HID693525,4,Tonle Sap,.7,2100
HID693580,11,Mountain,0,0
HID693659,25,Plain,1.48,2000
HID693679,3,Plain,.24,1000
HID693715,8,Plain,0,0
HID693734,8,Plain,0,0
HID693739,13,Mountain,0,0
HID693741,13,Mountain,.5,50
HID693850,8,Plain,0,0
HID693915,17,Tonle Sap,0,0
HID694041,14,Plain,2.4,10000
HID694071,1,Tonle Sap,1.5,5000
HID694129,1,Tonle Sap,3.8,3000
HID694218,10,Mountain,0,0
HID694247,10,Mountain,0,0
HID694341,7,Coastal,0,0
HID694456,8,Plain,0,0
HID694610,8,Plain,1,120
HID694611,6,Tonle Sap,3.5,7000
HID694672,23,Coastal,.15,385
HID694687,3,Plain,0,0
HID694721,3,Plain,0,0
HID694835,4,Tonle Sap,.7,1500
HID694866,20,Plain,.98,2250
HID694994,10,Mountain,.5,2000
HID695017,4,Tonle Sap,3.06,5500
HID695052,8,Plain,.55,1250
HID695093,7,Coastal,1.1,1950
HID695105,16,Mountain,0,0
HID695125,2,Tonle Sap,.5,1500
HID695277,8,Plain,0,0
HID695332,2,Tonle Sap,12,43000
HID695333,15,Tonle Sap,2.7,3750
HID695459,3,Plain,0,0
HID695504,5,Mountain,.5,1500
HID695608,19,Mountain,0,0
HID695625,1,Tonle Sap,.5,1500
HID695689,1,Tonle Sap,0,0
HID695711,13,Mountain,2,2500
HID695750,5,Mountain,1.14,1650
HID695755,8,Plain,0,0
HID695760,2,Tonle Sap,.4,500
HID695849,8,Plain,0,0
HID695934,25,Plain,.76,700
HID695954,17,Tonle Sap,0,0
HID695965,8,Plain,0,0
HID696001,2,Tonle Sap,0,0
HID696059,10,Mountain,1,3600
HID696105,2,Tonle Sap,0,0
HID696251,14,Plain,.4,1200
HID696284,21,Plain,0,0
HID696362,21,Plain,1.36,4610
HID696394,21,Plain,.38,800
HID696454,6,Tonle Sap,3,8400
HID696488,4,Tonle Sap,.51,700
HID696822,3,Plain,1,1000
HID696827,15,Tonle Sap,3.7,4000
HID696931,8,Plain,0,0
HID697079,9,Coastal,0,0
HID697087,8,Plain,0,0
HID697139,2,Tonle Sap,3,11400
HID697207,14,Plain,.6,1260
HID697317,5,Mountain,1,2000
HID697511,3,Plain,.4,400
HID697609,2,Tonle Sap,1,3000
HID697623,2,Tonle Sap,4,6000
HID697642,5,Mountain,.3,840
HID697668,25,Plain,0,0
HID697789,22,Tonle Sap,1,1760
HID697826,20,Plain,.08,180
HID697856,23,Coastal,0,0
HID697972,14,Plain,0,0
HID698042,7,Coastal,.5,500
HID698112,14,Plain,.3,1000
HID698118,4,Tonle Sap,0,0
HID698171,8,Plain,.85,2500
HID698196,3,Plain,0,0
HID698340,20,Plain,.74,2500
HID698454,14,Plain,.176,300
HID698458,7,Coastal,.4,840
HID698496,3,Plain,1.13,3000
HID698529,10,Mountain,0,0
HID698538,2,Tonle Sap,0,0
HID698541,5,Mountain,.3,280
HID698547,9,Coastal,0,0
HID698605,3,Plain,.7,3000
HID698648,21,Plain,.3,600
HID698688,12,Plain,.6,100
HID698779,8,Plain,0,0
HID698863,21,Plain,1.4255,7000
HID698866,17,Tonle Sap,4,5000
HID698875,5,Mountain,.3,1000
HID699013,14,Plain,1.06,7000
HID699049,3,Plain,0,0
HID699066,7,Coastal,.73,1800
HID699173,17,Tonle Sap,1.5,1500
HID699269,6,Tonle Sap,1.5,1500
HID699301,6,Tonle Sap,.25,320
HID699371,18,Coastal,0,0
HID699401,14,Plain,7.55,30200
HID699419,5,Mountain,.45,800
HID699583,21,Plain,.14,480
HID699633,8,Plain,0,0
HID699635,19,Mountain,0,0
HID699668,17,Tonle Sap,1,10000
HID699696,20,Plain,.52,600
HID699738,6,Tonle Sap,1,500
HID699767,25,Plain,.75,5800
HID699932,2,Tonle Sap,0,0
HID699970,8,Plain,0,0
HID700076,1,Tonle Sap,7,9500
HID700078,21,Plain,.28,1000
HID700127,3,Plain,1.5,3000
HID700159,20,Plain,.7,450
HID700214,14,Plain,.3,1500
HID700332,8,Plain,0,0
HID700420,18,Coastal,.7,1000
HID700431,25,Plain,0,0
HID700434,25,Plain,0,0
HID700490,20,Plain,1.01,2200
HID700593,2,Tonle Sap,0,0
HID700611,21,Plain,0,0
HID700664,25,Plain,.7,1050
HID700682,24,Tonle Sap,0,0
HID700759,23,Coastal,0,0
HID700849,25,Plain,0,0
HID700893,10,Mountain,1,2050
HID700918,6,Tonle Sap,2,1200
HID700992,25,Plain,.5,1850
HID701105,4,Tonle Sap,.1712,1200
HID701185,18,Coastal,.8,2500
HID701193,10,Mountain,0,0
HID701203,17,Tonle Sap,0,0
HID701257,4,Tonle Sap,.29,405
HID701259,3,Plain,.42,2100
HID701281,20,Plain,.5,600
HID701291,5,Mountain,.4,900
HID701393,3,Plain,.3,800
HID701399,15,Tonle Sap,0,0
HID701401,7,Coastal,.52,1176
HID701479,25,Plain,.35,600
HID701687,7,Coastal,.404,1200
HID701716,2,Tonle Sap,1,1500
HID701743,6,Tonle Sap,2.5,5000
HID701746,1,Tonle Sap,2,3000
HID701782,11,Mountain,0,0
HID701866,8,Plain,0,0
HID701878,5,Mountain,1.4,1800
HID702004,8,Plain,0,0
HID702028,17,Tonle Sap,1,2000
HID702076,14,Plain,.3,2000
HID702124,3,Plain,0,0
HID702179,2,Tonle Sap,4.2,5200
HID702196,6,Tonle Sap,0,0
HID702261,2,Tonle Sap,3,20000
HID702271,2,Tonle Sap,7,5000
HID702274,7,Coastal,0,0
HID702286,14,Plain,2,10000
HID702324,10,Mountain,.099,500
HID702393,25,Plain,.5,1000
HID702433,5,Mountain,1.56,6160
HID702438,2,Tonle Sap,0,0
HID702537,7,Coastal,.8,1200
HID702573,21,Plain,.36,1000
HID702690,3,Plain,0,0
HID702695,4,Tonle Sap,.72,1300
HID702741,8,Plain,0,0
HID702799,4,Tonle Sap,1.05,1500
HID702942,12,Plain,0,0
HID703054,22,Tonle Sap,1.5,2000
HID703090,2,Tonle Sap,3.16,9000
HID703282,10,Mountain,3,5000
HID703360,2,Tonle Sap,0,0
HID703421,7,Coastal,3,3350
HID703574,3,Plain,0,0
